English_code,Hindi_code
"def access_nth_from_end(head, n):
    fast = head
    slow = head

    # Move the fast pointer n positions forward
    for _ in range(n):
        fast = fast.next

    # Check if the fast pointer reaches the end of the linked list
    if fast is None:
        return None  # Or raise an error

    # Move both pointers simultaneously until the fast pointer reaches the end
    while fast.next is not None:
        fast = fast.next
        slow = slow.next

    # Return the value of the node pointed to by the slow pointer
    return slow.value","परिभाषा access_nth_from_end(सिर, एन):
    तेज़ = सिर
    धीमा = सिर

    #तेज़ पॉइंटर को n स्थिति आगे ले जाएँ
    के_लिए _ में रेंज(एन):
        तेज़ = तेज़.अगला

    #जाँच करें कि क्या तेज़ पॉइंटर लिंक्ड सूची के अंत तक पहुँचता है
    यदि तेज़ है कोई नहीं:
        वापस कोई नहीं #या कोई त्रुटि उठाएं

    #दोनों पॉइंटर्स को एक साथ तब तक घुमाएँ जब तक कि तेज़ पॉइंटर अंत तक न पहुँच जाए
    जबतक तेज़.अगला है ना कोई नहीं:
        तेज़ = तेज़.अगला
        धीमा = धीमा.अगला

    #धीमे पॉइंटर द्वारा इंगित नोड का मान लौटाएँ
    वापस धीमा.कीमत"
"import psycopg2
from psycopg2 import OperationalError
from psycopg2.pool import SimpleConnectionPool

# Database connection details
username = ""john""
password = ""john123""
ip = ""100.10.0.10""
port = 5432
database = ""your_database_name""

# Connection pool settings
min_connections = 1
max_connections = 5

# SSL/TLS settings
sslmode = ""require""
sslrootcert = ""/path/to/root.crt""  # Path to your root certificate file
sslcert = ""/path/to/client.crt""  # Path to your client certificate file
sslkey = ""/path/to/client.key""  # Path to your client key file

# Create a connection pool
connection_pool = SimpleConnectionPool(min_connections, max_connections,
                                       host=ip, port=port, user=username, password=password,
                                       database=database, sslmode=sslmode, sslrootcert=sslrootcert,
                                       sslcert=sslcert, sslkey=sslkey)

def get_connection():
    # Try to get a connection from the pool
    connection = connection_pool.getconn()
    
    # If the connection is None, it means the pool is full, so wait and try again
    while connection is None:
        connection = connection_pool.getconn()
    
    return connection

def release_connection(connection):
    # Release the connection back to the pool
    connection_pool.putconn(connection)

def execute_query(query, params=None):
    try:
        # Get a connection from the pool
        connection = get_connection()
        
        # Create a cursor
        cursor = connection.cursor()
        
        # Execute the query
        if params:
            cursor.execute(query, params)
        else:
            cursor.execute(query)
        
        # Commit the transaction
        connection.commit()
        
        # Close the cursor
        cursor.close()
        
        # Release the connection back to the pool
        release_connection(connection)
        
    except (OperationalError, Exception) as e:
        # Handle database errors and exceptions
        if connection:
            connection.rollback()
            release_connection(connection)
        raise e

def main():
    try:
        # Example query
        query = ""SELECT * FROM your_table""
        
        # Execute the query
        execute_query(query)
        
        # Handle other operations...
        
    except (OperationalError, Exception) as e:
        # Log and handle the error gracefully
        print(""An error occurred:"", str(e))
        # Add error logging and handling mechanisms here

if __name__ == ""__main__"":
    main()","आयात साइकोपीजी2
से साइकोपीजी2 आयात परिचालनत्रुटि
से साइकोपीजी2.पूल आयात सरल कनेक्शन पूल

#डेटाबेस कनेक्शन विवरण
उपयोगकर्ता नाम = ""जॉन""
पासवर्ड = ""जॉन123""
आई पी = ""100.10.0.10""
पत्तन = 5432
डेटाबेस = ""your_database_name""

#कनेक्शन पूल सेटिंग्स
min_connections = 1
max_connections = 5

#SSL/TLS सेटिंग्स
एसएसएलमोड = ""ज़रूरत होना""
एसएसएलरूटसर्टिफिकेट = ""/पथ/को/जड़.सीआरटी"" #आपकी रूट प्रमाणपत्र फ़ाइल का पथ
एसएसएलसर्ट = ""/पथ/को/ग्राहक.सीआरटी"" #आपकी क्लाइंट प्रमाणपत्र फ़ाइल का पथ
एसएसएलकी = ""/पथ/को/ग्राहक.चाबी"" #आपकी क्लाइंट कुंजी फ़ाइल का पथ

#कनेक्शन पूल बनाएं
connection_pool = सरल कनेक्शन पूल(min_connections, max_connections,
                                       मेज़बान=आई पी, पत्तन=पत्तन, उपयोगकर्ता=उपयोगकर्ता नाम, पासवर्ड=पासवर्ड,
                                       डेटाबेस=डेटाबेस, एसएसएलमोड=एसएसएलमोड, एसएसएलरूटसर्टिफिकेट=एसएसएलरूटसर्टिफिकेट,
                                       एसएसएलसर्ट=एसएसएलसर्ट, एसएसएलकी=एसएसएलकी)

परिभाषा get_connection():
    #पूल से कनेक्शन प्राप्त करने का प्रयास करें
    कनेक्शन = connection_pool.गेटकॉन()

    #यदि कनेक्शन None है, तो इसका मतलब है कि पूल भर गया है, इसलिए प्रतीक्षा करें और पुनः प्रयास करें
    जबतक कनेक्शन है कोई नहीं:
        कनेक्शन = connection_pool.गेटकॉन()

    वापस कनेक्शन

परिभाषा release_connection(कनेक्शन):
    #कनेक्शन को वापस पूल में छोड़ दें
    connection_pool.पुटकॉन(कनेक्शन)

परिभाषा execute_query(सवाल, पैरामीटर=कोई नहीं):
    प्रयत्न:
        #पूल से कनेक्शन प्राप्त करें
        कनेक्शन = get_connection()

        #कर्सर बनाएं
        कर्सर = कनेक्शन.कर्सर()

        #क्वेरी निष्पादित करें
        यदि पैरामीटर:
            कर्सर.निष्पादित करना(सवाल, पैरामीटर)
        वरना:
            कर्सर.निष्पादित करना(सवाल)

        #लेन-देन को प्रतिबद्ध करें
        कनेक्शन.प्रतिबद्ध()

        #कर्सर बंद करें
        कर्सर.बंद()

        #कनेक्शन को वापस पूल में छोड़ दें
        release_connection(कनेक्शन)

    सिवाय (परिचालनत्रुटि, अपवाद) की_तरह ई:
        #डेटाबेस त्रुटियों और अपवादों को संभालें
        यदि कनेक्शन:
            कनेक्शन.रोलबैक()
            release_connection(कनेक्शन)
        उठाओ ई

परिभाषा मुख्य():
    प्रयत्न:
        #उदाहरण क्वेरी
        सवाल = ""चुनना * से your_table""

        #क्वेरी निष्पादित करें
        execute_query(सवाल)

        #अन्य कार्य संभालें...

    सिवाय (परिचालनत्रुटि, अपवाद) की_तरह ई:
        #त्रुटि को सुचारू रूप से लॉग करें और संभालें
        प्रिंट(""एक गलती घटित हुआ:"", स्ट्रिंग(ई))
        #यहां त्रुटि लॉगिंग और हैंडलिंग तंत्र जोड़ें

यदि __name__ == ""__main__"":
    मुख्य()"
"def celsius_to_fahrenheit(celsius):
    if celsius == 0:
        return 32

    fahrenheit = 0
    increment = 1
    if celsius < 0:
        increment = -1

    for i in range(abs(celsius)):
        fahrenheit += increment
        if fahrenheit % 5 == 0:
            increment += 1 if celsius > 0 else -1

    return fahrenheit","परिभाषा celsius_to_fahrenheit(सेल्सियस):
    यदि सेल्सियस == 0:
        वापस 32

    फ़ारेनहाइट = 0
    वेतन वृद्धि = 1
    यदि सेल्सियस < 0:
        वेतन वृद्धि = -1

    के_लिए ई में रेंज(निरपेक्ष_मान(सेल्सियस)):
        फ़ारेनहाइट += वेतन वृद्धि
        यदि फ़ारेनहाइट % 5 == 0:
            वेतन वृद्धि += 1 यदि सेल्सियस > 0 वरना -1

    वापस फ़ारेनहाइट"
"from datetime import datetime
import pytz

def get_time_difference(date1, date2):
    # Convert date strings to datetime objects
    date1 = datetime.strptime(date1, '%Y-%m-%d %H:%M:%S')
    date2 = datetime.strptime(date2, '%Y-%m-%d %H:%M:%S')

    # Get the timezone for each datetime object
    tz1 = pytz.timezone('BST')
    tz2 = pytz.timezone('PST')

    # Localize the datetime objects to their respective timezones
    date1 = tz1.localize(date1)
    date2 = tz2.localize(date2)

    # Convert both datetime objects to a common timezone (UTC in this case)
    date1 = date1.astimezone(pytz.UTC)
    date2 = date2.astimezone(pytz.UTC)

    # Calculate the time difference between the two datetime objects
    time_diff = date1 - date2

    # Extract the hours and minutes from the time difference
    hours = time_diff.seconds // 3600
    minutes = (time_diff.seconds // 60) % 60

    # Return the time difference as hours and minutes
    return f""Time difference: {hours} hours {minutes} minutes""

# Example usage
date1 = '2022-10-01 15:30:00'
date2 = '2022-09-30 23:45:00'
print(get_time_difference(date1, date2))

date1 = '2022-10-01 15:30:00'
date2 = '2022-09-30 15:45:00'
print(get_time_difference(date1, date2))","से दिनांक समय आयात दिनांक समय
आयात प्यत्ज़

परिभाषा get_time_difference(तारीख1, तारीख2):
    #दिनांक स्ट्रिंग को दिनांक-समय ऑब्जेक्ट में बदलें
    तारीख1 = दिनांक समय.स्ट्रिपटाइम(तारीख1, '%य-%एम-%डी %एच:%एम:%एस')
    तारीख2 = दिनांक समय.स्ट्रिपटाइम(तारीख2, '%य-%एम-%डी %एच:%एम:%एस')

    #प्रत्येक datetime ऑब्जेक्ट के लिए समयक्षेत्र प्राप्त करें
    टीजेड1 = प्यत्ज़.समय क्षेत्र('बीएसटी')
    टीजेड2 = प्यत्ज़.समय क्षेत्र('PST')

    #दिनांक-समय ऑब्जेक्ट को उनके संबंधित समय-क्षेत्रों में स्थानीयकृत करें
    तारीख1 = टीजेड1.स्थानीय बनाना(तारीख1)
    तारीख2 = टीजेड2.स्थानीय बनाना(तारीख2)

    #दोनों datetime ऑब्जेक्ट को एक सामान्य समयक्षेत्र में परिवर्तित करें (इस मामले में UTC)
    तारीख1 = तारीख1.एस्टीमज़ोन(प्यत्ज़.UTC)
    तारीख2 = तारीख2.एस्टीमज़ोन(प्यत्ज़.UTC)

    #दो datetime ऑब्जेक्ट्स के बीच समय अंतर की गणना करें
    time_diff = तारीख1 - तारीख2

    #समय के अंतर से घंटे और मिनट निकालें
    घंटे = time_diff.सेकंड // 3600
    मिनट = (time_diff.सेकंड // 60) % 60

    #समय का अंतर घंटों और मिनटों के रूप में लौटाएं
    वापस एफ""समय अंतर: {घंटे} घंटे {मिनट} मिनट""

#उपयोग का उदाहरण
तारीख1 = '2022-10-01 15:30:00'
तारीख2 = '2022-09-30 23:45:00'
प्रिंट(get_time_difference(तारीख1, तारीख2))

तारीख1 = '2022-10-01 15:30:00'
तारीख2 = '2022-09-30 15:45:00'
प्रिंट(get_time_difference(तारीख1, तारीख2))"
"import random
import string


def load_font_style(file_path):
    try:
        with open(file_path, 'r') as file:
            font_style = file.read()
            return font_style
    except FileNotFoundError:
        print(""Error: Font style file not found."")
        return None
    except Exception as e:
        print(f""Error: {e}"")
        return None


def generate_standard_font(word, letter_sizes):
    art = """"
    for letter in word:
        size = random.choice(letter_sizes)
        art += letter * size + ""\n""
    return art


def generate_bold_font(word, letter_sizes):
    art = """"
    for letter in word:
        size = random.choice(letter_sizes)
        art += letter.upper() * size + ""\n""
    return art


def generate_italic_font(word, letter_sizes):
    art = """"
    for letter in word:
        size = random.choice(letter_sizes)
        art += ""/"" * size + ""\n""
    return art


def generate_underline_font(word, letter_sizes):
    art = """"
    for letter in word:
        size = random.choice(letter_sizes)
        art += ""_"" * size + ""\n""
    return art


def generate_ascii_art(word, font_style, letter_sizes):
    art = """"
    for letter in word:
        if letter.isalpha():
            art += font_style(letter, letter_sizes)
        else:
            art += letter + ""\n""
    return art


def main():
    word = input(""Enter a word: "")
    font_styles = [generate_standard_font, generate_bold_font, generate_italic_font, generate_underline_font]
    font_style = random.choice(font_styles)
    letter_sizes = [1, 2, 3]
    ascii_art = generate_ascii_art(word, font_style, letter_sizes)
    print(ascii_art)


if __name__ == ""__main__"":
    main()","आयात यादृच्छिक
आयात डोरी


परिभाषा load_font_style(file_path):
    प्रयत्न:
        साथ खोल(file_path, 'आर') की_तरह फ़ाइल:
            font_style = फ़ाइल.पढ़()
            वापस font_style
    सिवाय फ़ाइलनहींमिलात्रुटि:
        प्रिंट(""गलती: फ़ॉन्ट शैली फ़ाइल ना मिला."")
        वापस कोई नहीं
    सिवाय अपवाद की_तरह ई:
        प्रिंट(एफ""गलती: {ई}"")
        वापस कोई नहीं


परिभाषा generate_standard_font(शब्द, letter_sizes):
    कला = """"
    के_लिए पत्र में शब्द:
        आकार = यादृच्छिक.पसंद(letter_sizes)
        कला += पत्र * आकार + ""\n ""
    वापस कला


परिभाषा generate_bold_font(शब्द, letter_sizes):
    कला = """"
    के_लिए पत्र में शब्द:
        आकार = यादृच्छिक.पसंद(letter_sizes)
        कला += पत्र.बड़ा() * आकार + ""\n ""
    वापस कला


परिभाषा generate_italic_font(शब्द, letter_sizes):
    कला = """"
    के_लिए पत्र में शब्द:
        आकार = यादृच्छिक.पसंद(letter_sizes)
        कला += ""/"" * आकार + ""\n ""
    वापस कला


परिभाषा generate_underline_font(शब्द, letter_sizes):
    कला = """"
    के_लिए पत्र में शब्द:
        आकार = यादृच्छिक.पसंद(letter_sizes)
        कला += ""_"" * आकार + ""\n ""
    वापस कला


परिभाषा generate_ascii_art(शब्द, font_style, letter_sizes):
    कला = """"
    के_लिए पत्र में शब्द:
        यदि पत्र.अक्षर_है():
            कला += font_style(पत्र, letter_sizes)
        वरना:
            कला += पत्र + ""\n ""
    वापस कला


परिभाषा मुख्य():
    शब्द = इनपुट(""प्रवेश करना ए शब्द: "")
    font_styles = [generate_standard_font, generate_bold_font, generate_italic_font, generate_underline_font]
    font_style = यादृच्छिक.पसंद(font_styles)
    letter_sizes = [1, 2, 3]
    ascii_art = generate_ascii_art(शब्द, font_style, letter_sizes)
    प्रिंट(ascii_art)


यदि __name__ == ""__main__"":
    मुख्य()"
"class Node:
    def __init__(self, data):
        self.data = data
        self.next = None

def add_linked_lists(list1, list2):
    # Helper function to convert a number into a linked list
    def convert_to_linked_list(num):
        head = None
        curr = None
        while num > 0:
            digit = num % 10
            num //= 10
            new_node = Node(digit)
            if head is None:
                head = new_node
            else:
                curr.next = new_node
            curr = new_node
        return head

    # Helper function to convert a linked list into a number
    def convert_to_number(head):
        num = 0
        multiplier = 1
        while head is not None:
            num += head.data * multiplier
            multiplier *= 10
            head = head.next
        return num

    # Convert the given lists to numbers
    num1 = convert_to_number(list1)
    num2 = convert_to_number(list2)

    # Calculate the sum
    sum = num1 + num2

    # Convert the sum back to a linked list
    return convert_to_linked_list(sum)

# Create the given lists
list1 = Node(99)
list1.next = Node(99)
list1.next.next = Node(99)
list1.next.next.next = Node(99)
list1.next.next.next.next = Node(99)

list2 = Node(100)
list2.next = Node(100)
list2.next.next = Node(100)
list2.next.next.next = Node(100)
list2.next.next.next.next = Node(100)

# Add the lists and print the result
result = add_linked_lists(list1, list2)
while result is not None:
    print(result.data, end='->')
    result = result.next","वर्ग नोड:
    परिभाषा __init__(खुद, डेटा):
        खुद.डेटा = डेटा
        खुद.अगला = कोई नहीं

परिभाषा add_linked_lists(सूची1, सूची2):
    #किसी संख्या को लिंक्ड सूची में परिवर्तित करने के लिए सहायक फ़ंक्शन
    परिभाषा convert_to_linked_list(संख्या):
        सिर = कोई नहीं
        कुर = कोई नहीं
        जबतक संख्या > 0:
            अंक = संख्या % 10
            संख्या //= 10
            new_node = नोड(अंक)
            यदि सिर है कोई नहीं:
                सिर = new_node
            वरना:
                कुर.अगला = new_node
            कुर = new_node
        वापस सिर

    #लिंक्ड सूची को संख्या में परिवर्तित करने के लिए सहायक फ़ंक्शन
    परिभाषा convert_to_number(सिर):
        संख्या = 0
        गुणक = 1
        जबतक सिर है ना कोई नहीं:
            संख्या += सिर.डेटा * गुणक
            गुणक *= 10
            सिर = सिर.अगला
        वापस संख्या

    #दी गई सूचियों को संख्याओं में बदलें
    संख्या1 = convert_to_number(सूची1)
    संख्या2 = convert_to_number(सूची2)

    #योग की गणना करें
    योग = संख्या1 + संख्या2

    #योग को वापस लिंक्ड सूची में बदलें
    वापस convert_to_linked_list(योग)

#दी गई सूचियाँ बनाएँ
सूची1 = नोड(99)
सूची1.अगला = नोड(99)
सूची1.अगला.अगला = नोड(99)
सूची1.अगला.अगला.अगला = नोड(99)
सूची1.अगला.अगला.अगला.अगला = नोड(99)

सूची2 = नोड(100)
सूची2.अगला = नोड(100)
सूची2.अगला.अगला = नोड(100)
सूची2.अगला.अगला.अगला = नोड(100)
सूची2.अगला.अगला.अगला.अगला = नोड(100)

#सूचियाँ जोड़ें और परिणाम प्रिंट करें
परिणाम = add_linked_lists(सूची1, सूची2)
जबतक परिणाम है ना कोई नहीं:
    प्रिंट(परिणाम.डेटा, अंत='->')
    परिणाम = परिणाम.अगला"
"def validate_input(numbers):
    try:
        numbers = numbers.split()
        numbers = [int(number) for number in numbers]
        for number in numbers:
            if not (1 <= number <= 1000):
                raise ValueError
    except ValueError:
        print(""Invalid input! Please enter positive integers between 1 and 1000."")
        return False
    return numbers

def generate_histogram(numbers):
    histogram = {}
    for number in numbers:
        if number % 3 == 0 and number > 10:
            if number in histogram:
                histogram[number] += 1
            else:
                histogram[number] = 1
    return histogram

def display_histogram(histogram):
    sorted_histogram = sorted(histogram.items(), key=lambda x: x[1], reverse=True)
    print(""Histogram:"")
    for number, frequency in sorted_histogram:
        print(f""{number}: {'*' * frequency}"")

numbers_input = input(""Enter the numbers (separated by spaces): "")
numbers = validate_input(numbers_input)
if numbers:
    histogram = generate_histogram(numbers)
    display_histogram(histogram)","परिभाषा validate_input(नंबर):
    प्रयत्न:
        नंबर = नंबर.बाँट()
        नंबर = [अंक(संख्या) के_लिए संख्या में नंबर]
        के_लिए संख्या में नंबर:
            यदि ना (1 <= संख्या <= 1000):
                उठाओ मान_त्रुटि
    सिवाय मान_त्रुटि:
        प्रिंट(""अमान्य इनपुट! कृपया प्रवेश करना सकारात्मक पूर्णांकों बीच में 1 और 1000."")
        वापस असत्य
    वापस नंबर

परिभाषा generate_histogram(नंबर):
    हिस्टोग्राम = {}
    के_लिए संख्या में नंबर:
        यदि संख्या % 3 == 0 और संख्या > 10:
            यदि संख्या में हिस्टोग्राम:
                हिस्टोग्राम[संख्या] += 1
            वरना:
                हिस्टोग्राम[संख्या] = 1
    वापस हिस्टोग्राम

परिभाषा display_histogram(हिस्टोग्राम):
    sorted_histogram = क्रमबद्ध(हिस्टोग्राम.सामान(), चाबी=लैम्ब्डा एक्स: एक्स[1], उलट=सत्य)
    प्रिंट(""हिस्टोग्राम:"")
    के_लिए संख्या, आवृत्ति में sorted_histogram:
        प्रिंट(एफ""{संख्या}: {'*' * आवृत्ति}"")

numbers_input = इनपुट(""प्रवेश करना  नंबर (अलग द्वारा खाली स्थान): "")
नंबर = validate_input(numbers_input)
यदि नंबर:
    हिस्टोग्राम = generate_histogram(नंबर)
    display_histogram(हिस्टोग्राम)"
"def sieve_of_eratosthenes(n):
    primes = [True] * (n + 1)
    primes[0] = primes[1] = False

    p = 2
    while p * p <= n:
        if primes[p]:
            for i in range(p * p, n + 1, p):
                primes[i] = False
        p += 1

    return primes

def get_primes(numbers):
    max_num = max(numbers)
    sieve = sieve_of_eratosthenes(max_num)
    
    primes = []
    for num in numbers:
        if sieve[num]:
            primes.append(num)
    
    return primes

numbers = [1, 2, 3, 4, 5, 6]
primes = get_primes(numbers)
print(primes)","परिभाषा sieve_of_eratosthenes(एन):
    अभाज्य = [सत्य] * (एन + 1)
    अभाज्य[0] = अभाज्य[1] = असत्य

    पी = 2
    जबतक पी * पी <= एन:
        यदि अभाज्य[पी]:
            के_लिए ई में रेंज(पी * पी, एन + 1, पी):
                अभाज्य[ई] = असत्य
        पी += 1

    वापस अभाज्य

परिभाषा get_primes(नंबर):
    max_num = अधिकतम(नंबर)
    चलनी = sieve_of_eratosthenes(max_num)

    अभाज्य = []
    के_लिए संख्या में नंबर:
        यदि चलनी[संख्या]:
            अभाज्य.संलग्न(संख्या)

    वापस अभाज्य

नंबर = [1, 2, 3, 4, 5, 6]
अभाज्य = get_primes(नंबर)
प्रिंट(अभाज्य)"
"list_of_numbers = [10, 7, 5, 12, 4]

sorted_list = sorted(list_of_numbers, reverse=True)

# Finding the difference between the largest and smallest prime numbers
def find_prime_difference(numbers):
    primes = []
    for num in numbers:
        if num > 1:
            is_prime = True
            for i in range(2, int(num**0.5) + 1):
                if (num % i) == 0:
                    is_prime = False
                    break
            if is_prime:
                primes.append(num)

    if len(primes) > 1:
        return max(primes) - min(primes)
    else:
        return None

prime_difference = find_prime_difference(sorted_list)

if prime_difference is not None:
    print(""Difference between the largest and smallest prime numbers:"", prime_difference)
else:
    print(""No prime numbers found."")","list_of_numbers = [10, 7, 5, 12, 4]

sorted_list = क्रमबद्ध(list_of_numbers, उलट=सत्य)

#सबसे बड़ी और सबसे छोटी अभाज्य संख्याओं के बीच अंतर ज्ञात करना
परिभाषा find_prime_difference(नंबर):
    अभाज्य = []
    के_लिए संख्या में नंबर:
        यदि संख्या > 1:
            is_prime = सत्य
            के_लिए ई में रेंज(2, अंक(संख्या**0.5) + 1):
                यदि (संख्या % ई) == 0:
                    is_prime = असत्य
                    तोड़
            यदि is_prime:
                अभाज्य.संलग्न(संख्या)

    यदि लंबाई(अभाज्य) > 1:
        वापस अधिकतम(अभाज्य) - न्यूनतम(अभाज्य)
    वरना:
        वापस कोई नहीं

prime_difference = find_prime_difference(sorted_list)

यदि prime_difference है ना कोई नहीं:
    प्रिंट(""अंतर बीच में  सबसे बड़ा और सबसे छोटा मुख्य नंबर:"", prime_difference)
वरना:
    प्रिंट(""नहीं मुख्य नंबर मिला."")"
"def remove_value(data, value):
    if isinstance(data, list):
        result = []
        for item in data:
            if isinstance(item, list) or isinstance(item, tuple) or isinstance(item, set):
                result.append(remove_value(item, value))
            elif isinstance(item, dict):
                result.append(remove_value(list(item.values()), value))
            elif item != value:
                result.append(item)
        return result
    elif isinstance(data, dict):
        result = {}
        for key, item in data.items():
            if isinstance(item, list) or isinstance(item, tuple) or isinstance(item, set):
                result[key] = remove_value(item, value)
            elif isinstance(item, dict):
                result[key] = remove_value(list(item.values()), value)
            elif item != value:
                result[key] = item
        return result
    elif isinstance(data, tuple):
        result = ()
        for item in data:
            if isinstance(item, list) or isinstance(item, tuple) or isinstance(item, set):
                result += (remove_value(item, value),)
            elif isinstance(item, dict):
                result += (remove_value(list(item.values()), value),)
            elif item != value:
                result += (item,)
        return result
    elif isinstance(data, set):
        result = set()
        for item in data:
            if isinstance(item, list) or isinstance(item, tuple) or isinstance(item, set):
                result.add(remove_value(item, value))
            elif isinstance(item, dict):
                result.add(remove_value(list(item.values()), value))
            elif item != value:
                result.add(item)
        return result
    else:
        return data

# Example usage
data = [1, 2, 3, [4, 5, [6, 7]], {'a': [1, 2, 3]}, (1, 2, 3), {1, 2, 3}]
value = 3

result = remove_value(data, value)
print(result)","परिभाषा remove_value(डेटा, कीमत):
    यदि उदाहरण_है(डेटा, सूची):
        परिणाम = []
        के_लिए वस्तु में डेटा:
            यदि उदाहरण_है(वस्तु, सूची) या उदाहरण_है(वस्तु, ट्यूपल) या उदाहरण_है(वस्तु, सेट):
                परिणाम.संलग्न(remove_value(वस्तु, कीमत))
            वरना_यदि उदाहरण_है(वस्तु, कोश):
                परिणाम.संलग्न(remove_value(सूची(वस्तु.मान()), कीमत))
            वरना_यदि वस्तु != कीमत:
                परिणाम.संलग्न(वस्तु)
        वापस परिणाम
    वरना_यदि उदाहरण_है(डेटा, कोश):
        परिणाम = {}
        के_लिए चाबी, वस्तु में डेटा.सामान():
            यदि उदाहरण_है(वस्तु, सूची) या उदाहरण_है(वस्तु, ट्यूपल) या उदाहरण_है(वस्तु, सेट):
                परिणाम[चाबी] = remove_value(वस्तु, कीमत)
            वरना_यदि उदाहरण_है(वस्तु, कोश):
                परिणाम[चाबी] = remove_value(सूची(वस्तु.मान()), कीमत)
            वरना_यदि वस्तु != कीमत:
                परिणाम[चाबी] = वस्तु
        वापस परिणाम
    वरना_यदि उदाहरण_है(डेटा, ट्यूपल):
        परिणाम = ()
        के_लिए वस्तु में डेटा:
            यदि उदाहरण_है(वस्तु, सूची) या उदाहरण_है(वस्तु, ट्यूपल) या उदाहरण_है(वस्तु, सेट):
                परिणाम += (remove_value(वस्तु, कीमत),)
            वरना_यदि उदाहरण_है(वस्तु, कोश):
                परिणाम += (remove_value(सूची(वस्तु.मान()), कीमत),)
            वरना_यदि वस्तु != कीमत:
                परिणाम += (वस्तु,)
        वापस परिणाम
    वरना_यदि उदाहरण_है(डेटा, सेट):
        परिणाम = सेट()
        के_लिए वस्तु में डेटा:
            यदि उदाहरण_है(वस्तु, सूची) या उदाहरण_है(वस्तु, ट्यूपल) या उदाहरण_है(वस्तु, सेट):
                परिणाम.योग(remove_value(वस्तु, कीमत))
            वरना_यदि उदाहरण_है(वस्तु, कोश):
                परिणाम.योग(remove_value(सूची(वस्तु.मान()), कीमत))
            वरना_यदि वस्तु != कीमत:
                परिणाम.योग(वस्तु)
        वापस परिणाम
    वरना:
        वापस डेटा

#उपयोग का उदाहरण
डेटा = [1, 2, 3, [4, 5, [6, 7]], {'ए': [1, 2, 3]}, (1, 2, 3), {1, 2, 3}]
कीमत = 3

परिणाम = remove_value(डेटा, कीमत)
प्रिंट(परिणाम)"
"def average_temperature(temperatures):
    if len(temperatures) == 0:
        raise ValueError(""No temperatures provided."")
    
    total = sum(temperatures)
    average = total / len(temperatures)
    
    return round(average)","परिभाषा average_temperature(तापमान):
    यदि लंबाई(तापमान) == 0:
        उठाओ मान_त्रुटि(""नहीं तापमान प्रदान किया."")

    कुल = योग(तापमान)
    औसत = कुल / लंबाई(तापमान)

    वापस गोल(औसत)"
"list_of_temperatures = [20, 24, -5, -10, 26, 18]
print(average_temperature(list_of_temperatures))","list_of_temperatures = [20, 24, -5, -10, 26, 18]
प्रिंट(average_temperature(list_of_temperatures))"
"def elementwise_product(vector1, vector2):
    n = len(vector1)
    result = []
    for i in range(n):
        result.append(vector1[i] * vector2[i])
    return result","परिभाषा elementwise_product(वेक्टर1, वेक्टर2):
    एन = लंबाई(वेक्टर1)
    परिणाम = []
    के_लिए ई में रेंज(एन):
        परिणाम.संलग्न(वेक्टर1[ई] * वेक्टर2[ई])
    वापस परिणाम"
